item,nome,fase,tipo,lda,dn,metragem,nfases,codinome
3559,X0A8Y0,4,1,100.0,8.5,81.0,4,1884
3560,80H3VN,1,1,1565.0,26.0,411.0,6,780
3561,80H3VN,2,1,1565.0,14.75,570.0,6,780
3562,80H3VN,3,1,1565.0,12.25,159.0,6,780
3563,80H3VN,4,1,1565.0,8.46875,18.0,6,780
3564,80H3VN,5,1,1565.0,12.25,382.0,6,780
3565,80H3VN,6,1,1565.0,8.5,907.0,6,780
3566,D5041L,1,1,137.0,26.0,471.0,3,1097
3567,D5041L,2,1,137.0,17.5,1580.0,3,1097
3568,D5041L,3,1,137.0,12.25,1108.0,3,1097
3569,A90H3D,1,1,610.0,26.0,421.0,8,989
3570,A90H3D,2,1,610.0,14.75,1245.0,8,989
3571,A90H3D,3,1,610.0,12.25,267.0,8,989
3572,A90H3D,4,1,610.0,8.46875,9.0,8,989
3573,A90H3D,5,1,610.0,8.5,4.0,8,989
3574,A90H3D,6,1,610.0,8.46875,2.0,8,989
3575,A90H3D,7,1,610.0,12.25,505.0,8,989
3576,A90H3D,8,1,610.0,8.5,663.0,8,989
3577,297TXJ,1,1,140.0,26.0,495.0,5,248
3578,297TXJ,2,1,140.0,17.5,1660.0,5,248
3579,297TXJ,3,1,140.0,12.25,387.0,5,248
3580,297TXJ,4,1,140.0,8.46875,8.0,5,248
3581,297TXJ,5,1,140.0,12.25,1171.0,5,248
3582,SS062L,1,1,979.0,26.0,473.0,6,1741
3583,SS062L,2,1,979.0,14.75,6.0,6,1741
3584,SS062L,3,1,979.0,12.25,1087.0,6,1741
3585,SS062L,4,1,979.0,8.5,172.0,6,1741
3586,SS062L,5,1,979.0,8.46875,3.0,6,1741
3587,SS062L,6,1,979.0,8.5,670.0,6,1741
3588,YIKGB4,1,1,1122.0,26.0,412.0,6,1951
3589,YIKGB4,2,1,1122.0,14.75,827.0,6,1951
3590,YIKGB4,3,1,1122.0,12.25,290.0,6,1951
3591,YIKGB4,4,1,1122.0,8.5,20.0,6,1951
3592,YIKGB4,5,1,1122.0,12.25,536.0,6,1951
3593,YIKGB4,6,1,1122.0,8.5,722.0,6,1951
3594,8D25M9,1,1,294.0,26.0,414.0,4,835
3595,8D25M9,2,1,294.0,17.5,980.0,4,835
3596,8D25M9,3,1,294.0,12.25,1048.0,4,835
3597,8D25M9,4,1,294.0,8.5,680.0,4,835
3604,W5R66U,1,1,563.0,26.0,425.0,4,1857
3605,W5R66U,2,1,563.0,14.75,600.0,4,1857
3606,W5R66U,3,1,563.0,12.25,851.0,4,1857
3607,W5R66U,4,1,563.0,8.5,662.0,4,1857
3608,JJ67NJ,1,1,119.0,26.0,358.0,4,1376
3609,JJ67NJ,2,1,119.0,17.5,1113.0,4,1376
3610,JJ67NJ,3,1,119.0,12.25,996.0,4,1376
3611,JJ67NJ,4,1,119.0,8.5,657.0,4,1376
3612,W0WXEI,1,1,109.0,26.0,370.0,5,1851
3613,W0WXEI,2,1,109.0,12.25,1093.0,5,1851
3614,W0WXEI,3,1,109.0,8.5,302.0,5,1851
3615,W0WXEI,4,1,109.0,8.46875,6.0,5,1851
3616,W0WXEI,5,1,109.0,8.5,221.0,5,1851
3617,6668B2,1,1,555.0,26.0,354.0,6,617
3618,6668B2,2,1,555.0,17.5,653.0,6,617
3619,6668B2,3,1,555.0,12.25,972.0,6,617
3620,6668B2,4,1,555.0,8.5,83.0,6,617
3621,6668B2,5,1,555.0,8.46875,22.0,6,617
3622,6668B2,6,1,555.0,8.5,1135.0,6,617
3637,OCWR2G,1,1,210.0,36.0,71.0,6,1563
3638,OCWR2G,2,1,210.0,26.0,394.0,6,1563
3639,OCWR2G,3,1,210.0,17.5,2.0,6,1563
3640,OCWR2G,4,1,210.0,12.25,1400.0,6,1563
3641,OCWR2G,5,1,210.0,8.5,619.0,6,1563
3642,OCWR2G,6,1,210.0,6.125,0.0,6,1563
3643,N407N9,1,1,498.0,26.0,444.0,3,1505
3644,N407N9,2,1,498.0,14.75,2347.0,3,1505
3645,N407N9,3,1,498.0,8.5,686.0,3,1505
3646,TGY361,1,1,1158.0,26.0,335.0,3,1771
3647,TGY361,2,1,1158.0,14.75,1108.0,3,1771
3648,TGY361,3,1,1158.0,8.5,624.0,3,1771
3649,P5B180,1,1,1300.0,26.0,644.0,6,1595
3650,P5B180,2,1,1300.0,12.25,899.0,6,1595
3651,P5B180,3,1,1300.0,8.46875,18.0,6,1595
3652,P5B180,4,1,1300.0,12.25,213.0,6,1595
3653,P5B180,5,1,1300.0,8.46875,9.0,6,1595
3654,P5B180,6,1,1300.0,12.25,245.0,6,1595
3655,KFJ5YS,1,1,1415.0,26.0,330.0,7,1415
3656,KFJ5YS,2,1,1415.0,16.0,785.0,7,1415
3657,KFJ5YS,3,1,1415.0,12.25,253.0,7,1415
3658,KFJ5YS,4,1,1415.0,8.46875,11.0,7,1415
3659,KFJ5YS,5,1,1415.0,12.25,31.0,7,1415
3660,KFJ5YS,6,1,1415.0,8.46875,3.0,7,1415
3661,KFJ5YS,7,1,1415.0,12.25,535.0,7,1415
3662,8X9F30,1,1,129.0,26.0,389.0,5,875
3663,8X9F30,2,1,129.0,14.75,1157.0,5,875
3664,8X9F30,3,1,129.0,8.5,367.0,5,875
3665,8X9F30,4,1,129.0,8.46875,12.0,5,875
3666,8X9F30,5,1,129.0,8.5,256.0,5,875
3667,KDR331,1,1,117.4,26.0,417.0,3,1413
3668,KDR331,2,1,117.4,14.75,1142.0,3,1413
3669,KDR331,3,1,117.4,8.5,480.0,3,1413
3670,8V01EX,1,1,236.0,26.0,345.0,3,864
3671,8V01EX,2,1,236.0,14.75,1204.0,3,864
3672,8V01EX,3,1,236.0,8.5,837.0,3,864
3673,R12AOD,1,1,594.0,26.0,338.0,4,1653
3674,R12AOD,2,1,594.0,17.5,690.0,4,1653
3675,R12AOD,3,1,594.0,12.25,1092.0,4,1653
3676,R12AOD,4,1,594.0,8.5,408.0,4,1653
3680,M1Y441,1,1,1109.0,26.0,350.0,2,1472
3681,M1Y441,2,1,1109.0,14.75,941.0,2,1472
3682,FYXYR8,1,1,1107.0,26.0,309.0,3,1219
3683,FYXYR8,2,1,1107.0,14.75,943.0,3,1219
3684,FYXYR8,3,1,1107.0,8.5,523.0,3,1219
3685,17UGXR,1,1,200.0,26.0,416.0,8,143
3686,17UGXR,2,1,200.0,17.5,1194.0,8,143
3687,17UGXR,3,1,200.0,12.25,824.0,8,143
3688,17UGXR,4,1,200.0,8.5,442.0,8,143
3689,17UGXR,5,1,200.0,6.5,133.0,8,143
3690,17UGXR,6,1,200.0,0.0,16.0,8,143
3691,17UGXR,6,1,200.0,5.875,4.0,8,143
3692,17UGXR,6,1,200.0,6.5,411.0,8,143
3693,IUC2FF,1,1,101.0,36.0,71.0,6,1336
3694,IUC2FF,2,1,101.0,26.0,254.0,6,1336
3695,IUC2FF,3,1,101.0,17.5,1213.0,6,1336
3696,IUC2FF,4,1,101.0,12.25,668.0,6,1336
3697,IUC2FF,5,1,101.0,8.5,599.0,6,1336
3698,IUC2FF,6,1,101.0,6.5,394.0,6,1336
3699,9Y1S1J,1,1,966.0,26.0,340.0,5,970
3700,9Y1S1J,2,1,966.0,16.0,1275.0,5,970
3701,9Y1S1J,3,1,966.0,12.25,358.0,5,970
3702,9Y1S1J,4,1,966.0,8.46875,5.0,5,970
3703,9Y1S1J,5,1,966.0,12.25,950.0,5,970
3704,13HTH0,1,1,981.0,26.0,347.0,3,122
3705,13HTH0,2,1,981.0,12.25,946.0,3,122
3706,13HTH0,3,1,981.0,8.5,740.0,3,122
3707,5Q0D51,1,1,117.0,26.0,625.0,4,572
3708,5Q0D51,2,1,117.0,17.5,1404.0,4,572
3709,5Q0D51,3,1,117.0,12.25,625.0,4,572
3710,5Q0D51,4,1,117.0,8.5,0.0,4,572
3711,FY745Y,1,1,1110.0,26.0,790.0,8,1218
3712,FY745Y,2,1,1110.0,12.25,1841.0,8,1218
3713,FY745Y,3,1,1110.0,8.5,328.0,8,1218
3714,FY745Y,4,1,1110.0,8.46875,24.0,8,1218
3715,FY745Y,5,1,1110.0,8.5,47.0,8,1218
3716,FY745Y,6,1,1110.0,8.46875,19.0,8,1218
3717,FY745Y,7,1,1110.0,8.5,49.0,8,1218
3718,FY745Y,8,1,1110.0,8.46875,7.0,8,1218
3719,TE102O,1,1,1095.0,26.0,380.0,1,1767
3720,444TER,1,1,1100.0,26.0,380.0,3,423
3721,444TER,2,1,1100.0,16.0,1073.0,3,423
3722,444TER,3,1,1100.0,12.25,745.0,3,423
3723,6GB31A,1,1,1828.0,17.5,1072.0,2,645
3724,6GB31A,2,1,1828.0,12.25,848.0,2,645
3725,U2VG0B,1,1,1551.0,17.5,640.0,4,1792
3726,U2VG0B,2,1,1551.0,12.25,141.0,4,1792
3727,U2VG0B,3,1,1551.0,8.46875,9.0,4,1792
3728,U2VG0B,4,1,1551.0,12.25,368.0,4,1792
3729,J403I4,1,1,98.0,26.0,73.0,3,1352
3730,J403I4,2,1,98.0,12.25,957.0,3,1352
3731,J403I4,3,1,98.0,8.5,803.0,3,1352
3732,T1ZZ61,1,1,1735.0,26.0,697.0,5,1750
3733,T1ZZ61,2,1,1735.0,16.0,498.0,5,1750
3734,T1ZZ61,3,1,1735.0,12.25,789.0,5,1750
3735,T1ZZ61,4,1,1735.0,13.5,205.0,5,1750
3736,T1ZZ61,5,1,1735.0,8.5,648.0,5,1750
3737,7HW798,1,1,200.0,26.0,65.0,4,739
3738,7HW798,2,1,200.0,17.5,965.0,4,739
3739,7HW798,3,1,200.0,12.25,2020.0,4,739
3740,7HW798,4,1,200.0,8.5,192.0,4,739
3741,O03CJ9,1,1,1146.0,17.5,1047.0,2,1537
3742,O03CJ9,2,1,1146.0,12.25,674.0,2,1537
3743,T7T074,1,1,1208.0,30.0,35.0,3,1760
3744,T7T074,2,1,1208.0,17.5,1040.0,3,1760
3745,T7T074,3,1,1208.0,12.25,1017.0,3,1760
3746,H6KVN3,1,1,2686.0,17.5,1158.0,2,1276
3747,H6KVN3,2,1,2686.0,12.25,1950.0,2,1276
3748,RGZRH2,1,1,608.0,26.0,69.0,3,1683
3749,RGZRH2,2,1,608.0,17.5,708.0,3,1683
3750,RGZRH2,3,1,608.0,12.25,1685.0,3,1683
3751,NFXU70,1,1,1527.0,17.5,874.0,3,1522
3752,NFXU70,2,1,1527.0,12.25,1605.0,3,1522
3753,NFXU70,3,1,1527.0,8.5,892.0,3,1522
3754,HU2HF1,1,1,875.0,36.0,38.0,3,1295
3755,HU2HF1,2,1,875.0,17.5,883.0,3,1295
3756,HU2HF1,3,1,875.0,12.25,1480.0,3,1295
3757,1662K8,1,1,1075.0,36.0,37.0,4,135
3758,1662K8,2,1,1075.0,17.5,1371.0,4,135
3759,1662K8,3,1,1075.0,12.25,1936.0,4,135
3760,1662K8,4,1,1075.0,8.5,967.0,4,135
3761,0EQ896,1,1,1462.0,36.0,35.0,3,56
3762,0EQ896,2,1,1462.0,17.5,777.0,3,56
3763,0EQ896,3,1,1462.0,12.25,1735.0,3,56
3765,25VLNC,1,1,120.0,26.0,36.0,3,230
3766,25VLNC,2,1,120.0,17.5,1569.0,3,230
3767,25VLNC,3,1,120.0,12.25,1275.0,3,230
3768,3ZUX67,1,1,1600.0,26.0,35.0,5,400
3769,3ZUX67,2,1,1600.0,17.5,815.0,5,400
3770,3ZUX67,3,1,1600.0,12.25,119.0,5,400
3771,3ZUX67,4,1,1600.0,8.5,0.0,5,400
3772,3ZUX67,5,1,1600.0,12.25,318.0,5,400
3773,99U1RY,1,1,2213.0,36.0,63.0,4,929
3774,99U1RY,2,1,2213.0,26.0,732.0,4,929
3775,99U1RY,3,1,2213.0,17.5,1918.0,4,929
3776,99U1RY,4,1,2213.0,12.25,850.0,4,929
3777,3607Z9,1,1,2136.0,36.0,61.0,6,332
3778,3607Z9,2,1,2136.0,26.0,841.0,6,332
3779,3607Z9,3,1,2136.0,20.0,464.0,6,332
3780,3607Z9,4,1,2136.0,17.5,2310.0,6,332
3781,3607Z9,5,1,2136.0,12.25,473.0,6,332
3782,3607Z9,6,1,2136.0,8.5,438.0,6,332
3783,M7993F,1,1,262.0,36.0,59.0,3,1483
3784,M7993F,2,1,262.0,17.5,1112.0,3,1483
3785,M7993F,3,1,262.0,12.25,1329.0,3,1483
3786,C4OH42,1,1,2182.0,36.0,86.0,5,1054
3787,C4OH42,2,1,2182.0,26.0,1163.0,5,1054
3788,C4OH42,3,1,2182.0,17.5,1590.0,5,1054
3789,C4OH42,4,1,2182.0,12.25,327.0,5,1054
3790,C4OH42,5,1,2182.0,9.0,0.0,5,1054
3791,S9L30B,1,1,2182.0,8.5,935.0,1,1722
3792,37OUU8,1,1,2244.0,36.0,85.0,4,345
3793,37OUU8,2,1,2244.0,26.0,900.0,4,345
3794,37OUU8,3,1,2244.0,17.5,2298.0,4,345
3795,37OUU8,4,1,2244.0,12.25,319.0,4,345
3796,TQ4ACF,1,1,2253.0,42.0,85.3,5,1778
3797,TQ4ACF,2,1,2253.0,28.0,1150.7,5,1778
3798,TQ4ACF,3,1,2253.0,22.0,829.0,5,1778
3799,TQ4ACF,4,1,2253.0,16.0,1087.0,5,1778
3800,TQ4ACF,5,1,2253.0,12.25,422.0,5,1778
3801,T35VUQ,1,1,1870.0,17.5,909.0,2,1751
3802,T35VUQ,2,1,1870.0,8.5,411.0,2,1751
3810,BV89C5,1,1,203.0,36.0,51.0,4,1039
3811,BV89C5,2,1,203.0,17.5,1571.0,4,1039
3812,BV89C5,3,1,203.0,12.25,2408.0,4,1039
3813,BV89C5,4,1,203.0,8.5,1045.0,4,1039
3814,7FE7BR,1,1,1164.0,26.0,50.0,4,736
3815,7FE7BR,2,1,1164.0,17.5,962.0,4,736
3816,7FE7BR,3,1,1164.0,12.25,929.0,4,736
3817,7FE7BR,4,1,1164.0,8.5,627.0,4,736
3818,RWRZQJ,1,1,1518.0,26.0,59.0,2,1696
3819,RWRZQJ,2,1,1518.0,17.5,811.0,2,1696
3820,2D657Q,1,1,1475.0,26.0,65.0,4,262
3821,2D657Q,2,1,1475.0,17.5,742.0,4,262
3822,2D657Q,3,1,1475.0,12.25,724.0,4,262
3823,2D657Q,4,1,1475.0,8.5,762.0,4,262
3824,553PEG,1,1,484.0,36.0,55.0,4,523
3825,553PEG,2,1,484.0,17.5,740.0,4,523
3826,553PEG,3,1,484.0,12.25,2830.0,4,523
3827,553PEG,4,1,484.0,8.5,821.0,4,523
3828,7021KS,1,1,553.0,26.0,38.0,4,676
3829,7021KS,2,1,553.0,17.5,792.0,4,676
3830,7021KS,3,1,553.0,12.25,2605.0,4,676
3831,7021KS,4,1,553.0,8.5,1374.0,4,676
3836,HT506A,1,1,141.0,36.0,46.0,4,1294
3837,HT506A,2,1,141.0,17.5,1597.0,4,1294
3838,HT506A,3,1,141.0,12.25,2540.0,4,1294
3839,HT506A,4,1,141.0,8.5,933.0,4,1294
3840,A7K12Z,1,1,2143.0,36.0,63.0,5,983
3841,A7K12Z,2,1,2143.0,26.0,1157.0,5,983
3842,A7K12Z,3,1,2143.0,17.5,12.0,5,983
3843,A7K12Z,4,1,2143.0,14.75,1507.0,5,983
3844,A7K12Z,5,1,2143.0,8.5,446.0,5,983
3845,XOE663,1,1,150.0,36.0,62.0,4,1914
3846,XOE663,2,1,150.0,17.5,1772.0,4,1914
3847,XOE663,3,1,150.0,12.25,2378.0,4,1914
3848,XOE663,4,1,150.0,8.5,962.0,4,1914
3849,N7X98J,1,1,158.0,36.0,60.0,4,1514
3850,N7X98J,2,1,158.0,17.5,1772.0,4,1514
3851,N7X98J,3,1,158.0,12.25,2295.0,4,1514
3852,N7X98J,4,1,158.0,8.5,715.0,4,1514
3853,77155J,1,1,149.0,36.0,62.0,4,712
3854,77155J,2,1,149.0,17.5,1777.0,4,712
3855,77155J,3,1,149.0,12.25,2591.0,4,712
3856,77155J,4,1,149.0,8.5,738.0,4,712
3857,74S512,1,1,2167.0,36.0,62.0,2,696
3858,74S512,2,1,2167.0,26.0,1080.0,2,696
3859,JS8TZ1,1,1,2168.0,14.75,519.0,1,1383
3860,855HC4,1,1,2167.0,36.0,63.0,1,801
3861,28924X,1,1,2164.0,36.0,77.0,5,243
3862,28924X,2,1,2164.0,26.0,378.0,5,243
3863,28924X,3,1,2164.0,17.5,812.0,5,243
3864,28924X,4,1,2164.0,12.25,1638.0,5,243
3865,28924X,5,1,2164.0,8.5,1586.0,5,243
3866,49728B,1,1,2178.0,8.5,597.0,1,455
3867,2A85V3,1,1,2178.0,36.0,91.0,2,255
3868,2A85V3,2,1,2178.0,26.0,1085.0,2,255
3869,I5A83K,1,1,2179.0,36.0,74.0,2,1312
3870,I5A83K,2,1,2179.0,26.0,1296.0,2,1312
3871,7ZER80,1,1,2177.0,36.0,88.0,5,771
3872,7ZER80,2,1,2177.0,26.0,704.0,5,771
3873,7ZER80,3,1,2177.0,17.5,745.0,5,771
3874,7ZER80,4,1,2177.0,14.75,1629.0,5,771
3875,7ZER80,5,1,2177.0,8.5,801.0,5,771
3876,7I0S7F,1,1,2156.0,8.5,868.0,1,741
3877,91WY1I,1,1,2155.0,36.0,88.0,6,888
3878,91WY1I,2,1,2155.0,26.0,540.0,6,888
3879,91WY1I,3,1,2155.0,17.5,746.0,6,888
3880,91WY1I,4,1,2155.0,14.75,1308.0,6,888
3881,91WY1I,5,1,2155.0,8.5,275.0,6,888
3882,91WY1I,5,1,2155.0,9.0,0.0,6,888
3883,R2X4JH,1,1,2031.0,8.5,765.0,1,1660
3884,RM057I,1,1,2029.0,36.0,87.0,1,1688
3885,28P5S9,1,1,2028.0,36.0,87.0,7,244
3886,28P5S9,2,1,2028.0,26.0,991.0,7,244
3887,28P5S9,3,1,2028.0,17.5,2016.0,7,244
3888,28P5S9,4,1,2028.0,14.75,599.0,7,244
3889,28P5S9,5,1,2028.0,12.25,0.0,7,244
3890,28P5S9,5,1,2028.0,8.75,460.0,7,244
3891,28P5S9,6,1,2028.0,6.125,458.0,7,244
3892,1Y3P0U,1,1,1110.0,30.0,42.0,4,197
3893,1Y3P0U,2,1,1110.0,17.5,1205.0,4,197
3894,1Y3P0U,3,1,1110.0,12.25,1670.0,4,197
3895,1Y3P0U,4,1,1110.0,8.5,678.0,4,197
3896,OBA39V,1,1,523.0,30.0,38.0,4,1560
3897,OBA39V,2,1,523.0,26.0,257.0,4,1560
3898,OBA39V,3,1,523.0,16.0,910.0,4,1560
3899,OBA39V,4,1,523.0,12.25,1337.0,4,1560
3903,0O9M79,1,1,281.0,36.0,61.0,3,71
3904,0O9M79,2,1,281.0,17.5,883.0,3,71
3905,0O9M79,3,1,281.0,12.25,2428.0,3,71
3908,KJ59HJ,1,1,1401.0,17.5,1088.0,2,1420
3909,KJ59HJ,2,1,1401.0,12.25,2211.0,2,1420
3910,3EM9AT,1,1,1229.0,30.0,47.0,4,360
3911,3EM9AT,2,1,1229.0,17.5,1256.0,4,360
3912,3EM9AT,3,1,1229.0,12.25,1617.0,4,360
3913,3EM9AT,4,1,1229.0,8.5,0.0,4,360
3920,4937F5,1,1,1553.0,17.5,722.0,2,454
3921,4937F5,2,1,1553.0,12.25,1355.0,2,454
3922,DB3AI2,1,1,1654.0,8.5,97.0,4,1107
3923,DB3AI2,2,1,1654.0,26.0,60.0,4,1107
3924,DB3AI2,3,1,1654.0,17.5,450.0,4,1107
3925,DB3AI2,4,1,1654.0,12.25,954.0,4,1107
3931,FL8Z49,1,1,1668.0,42.0,86.0,7,1199
3932,FL8Z49,2,1,1668.0,28.0,625.0,7,1199
3933,FL8Z49,3,1,1668.0,22.0,901.0,7,1199
3934,FL8Z49,4,1,1668.0,16.0,1120.0,7,1199
3935,FL8Z49,4,1,1668.0,22.0,0.0,7,1199
3936,FL8Z49,5,1,1668.0,12.25,184.0,7,1199
3937,FL8Z49,6,1,1668.0,12.25,0.0,7,1199
3945,95AX50,1,1,1430.0,36.0,47.0,5,909
3946,95AX50,2,1,1430.0,17.5,962.0,5,909
3947,95AX50,3,1,1430.0,12.25,1482.0,5,909
3948,95AX50,4,1,1430.0,8.5,843.0,5,909
3949,95AX50,5,1,1430.0,5.875,0.0,5,909
3950,G2KMLW,1,1,839.0,26.0,352.0,4,1224
3951,G2KMLW,2,1,839.0,14.75,420.0,4,1224
3952,G2KMLW,3,1,839.0,12.25,995.0,4,1224
3953,G2KMLW,4,1,839.0,8.5,761.0,4,1224
3954,R88297,1,1,873.0,36.0,63.0,2,1673
3955,R88297,2,1,873.0,26.0,833.0,2,1673
3956,J5DI79,1,1,873.0,42.0,11.0,6,1355
3957,J5DI79,2,1,873.0,36.0,51.0,6,1355
3958,J5DI79,3,1,873.0,26.0,834.0,6,1355
3959,J5DI79,4,1,873.0,16.0,1747.0,6,1355
3960,J5DI79,5,1,873.0,12.25,798.0,6,1355
3961,J5DI79,6,1,873.0,8.5,518.0,6,1355
3962,FWHU78,1,1,1492.0,30.0,43.0,4,1215
3963,FWHU78,2,1,1492.0,17.5,851.0,4,1215
3964,FWHU78,3,1,1492.0,12.25,1313.0,4,1215
3965,FWHU78,4,1,1492.0,8.5,1305.0,4,1215
3966,H3880U,1,1,995.0,26.0,292.0,7,1269
3967,H3880U,2,1,995.0,14.75,1201.0,7,1269
3968,H3880U,3,1,995.0,9.5,130.0,7,1269
3969,H3880U,4,1,995.0,8.46875,34.0,7,1269
3970,H3880U,5,1,995.0,9.5,163.0,7,1269
3971,H3880U,6,1,995.0,8.5,11.0,7,1269
3972,H3880U,7,1,995.0,9.5,779.0,7,1269
3973,1668YG,1,1,1033.0,36.0,67.0,5,136
3974,1668YG,2,1,1033.0,26.0,819.0,5,136
3975,1668YG,3,1,1033.0,16.0,1475.0,5,136
3976,1668YG,4,1,1033.0,12.25,956.0,5,136
3977,1668YG,5,1,1033.0,8.5,120.0,5,136
3985,64UGO3,1,1,1098.0,26.0,289.0,4,611
3986,64UGO3,2,1,1098.0,16.0,1162.0,4,611
3987,64UGO3,3,1,1098.0,12.25,871.0,4,611
3988,64UGO3,4,1,1098.0,8.5,595.0,4,611
3989,322IL6,1,1,980.0,36.0,86.0,2,319
3990,322IL6,2,1,980.0,26.0,1016.0,2,319
3997,OL911P,1,1,992.0,8.5,461.0,1,1572
3998,30J8NZ,1,1,1027.0,36.0,64.0,5,311
3999,30J8NZ,2,1,1027.0,26.0,598.0,5,311
4000,30J8NZ,3,1,1027.0,16.0,1848.0,5,311
4001,30J8NZ,4,1,1027.0,12.25,699.0,5,311
4002,30J8NZ,5,1,1027.0,8.5,395.0,5,311
4010,2T0P56,1,1,1402.0,26.0,50.0,3,292
4011,2T0P56,2,1,1402.0,17.5,1033.0,3,292
4012,2T0P56,3,1,1402.0,12.25,2129.0,3,292
4013,7NTBSB,1,1,789.0,36.0,48.0,6,752
4014,7NTBSB,2,1,789.0,26.0,447.0,6,752
4015,7NTBSB,3,1,789.0,17.5,904.0,6,752
4016,7NTBSB,4,1,789.0,12.25,1108.0,6,752
4017,7NTBSB,5,1,789.0,8.5,1311.0,6,752
4018,7NTBSB,6,1,789.0,6.125,29.0,6,752
4019,9K63JH,1,1,1401.0,8.5,1816.0,1,949
4025,877EUW,1,1,1266.0,36.0,60.0,2,814
4026,877EUW,2,1,1266.0,26.0,833.0,2,814
4027,EZW7HF,1,1,1264.0,36.0,101.0,5,1168
4028,EZW7HF,2,1,1264.0,26.0,761.0,5,1168
4029,EZW7HF,3,1,1264.0,16.0,1802.0,5,1168
4030,EZW7HF,4,1,1264.0,12.25,434.0,5,1168
4031,EZW7HF,5,1,1264.0,8.5,1098.0,5,1168
4032,F95618,1,1,1301.0,26.0,308.0,5,1186
4033,F95618,2,1,1301.0,16.0,1169.0,5,1186
4034,F95618,3,1,1301.0,12.25,1584.0,5,1186
4035,F95618,4,1,1301.0,8.5,856.0,5,1186
4036,F95618,5,1,1301.0,6.125,0.0,5,1186
4038,0Y5404,1,1,1366.0,36.0,61.0,8,95
4039,0Y5404,2,1,1366.0,26.0,799.0,8,95
4040,0Y5404,3,1,1366.0,16.0,1291.0,8,95
4041,0Y5404,4,1,1366.0,12.25,931.0,8,95
4042,0Y5404,5,1,1366.0,12.25,0.0,8,95
4043,0Y5404,6,1,1366.0,12.25,0.0,8,95
4044,0Y5404,7,1,1366.0,8.5,361.0,8,95
4045,0Y5404,8,1,1366.0,5.875,54.0,8,95
4046,HE5YG4,1,1,1159.0,36.0,52.0,4,1287
4047,HE5YG4,2,1,1159.0,26.0,750.0,4,1287
4048,HE5YG4,3,1,1159.0,17.5,1433.0,4,1287
4049,HE5YG4,4,1,1159.0,12.25,1255.0,4,1287
4055,8POCOP,1,1,1107.0,36.0,61.0,5,850
4056,8POCOP,2,1,1107.0,26.0,907.0,5,850
4057,8POCOP,3,1,1107.0,16.0,1750.0,5,850
4058,8POCOP,4,1,1107.0,12.25,596.0,5,850
4059,8POCOP,5,1,1107.0,8.5,146.0,5,850
4060,40C05E,1,1,1709.0,26.0,19.0,1,404
4061,KIY851,1,1,1709.0,26.0,43.0,1,1419
4062,76N0MB,1,1,1711.0,26.0,379.0,7,710
4063,76N0MB,2,1,1711.0,16.0,598.0,7,710
4064,76N0MB,3,1,1711.0,12.25,82.0,7,710
4065,76N0MB,4,1,1711.0,8.46875,9.0,7,710
4066,76N0MB,5,1,1711.0,12.25,7.0,7,710
4067,76N0MB,6,1,1711.0,8.46875,9.0,7,710
4068,76N0MB,7,1,1711.0,12.25,360.0,7,710
4069,714P05,1,1,108.0,36.0,58.0,8,683
4070,714P05,2,1,108.0,26.0,136.0,8,683
4071,714P05,3,1,108.0,17.5,2156.0,8,683
4072,714P05,4,1,108.0,12.25,2083.0,8,683
4073,714P05,5,1,108.0,8.5,0.0,8,683
4074,714P05,6,1,108.0,12.25,0.0,8,683
4075,714P05,7,1,108.0,8.5,379.0,8,683
4076,714P05,8,1,108.0,8.5,84.0,8,683
4077,E6Q0PD,1,1,920.0,26.0,468.0,4,1137
4078,E6Q0PD,2,1,920.0,17.5,1385.0,4,1137
4079,E6Q0PD,3,1,920.0,12.25,2030.0,4,1137
4080,E6Q0PD,4,1,920.0,8.5,524.0,4,1137
4089,H3G336,1,1,70.0,36.0,64.0,5,1270
4090,H3G336,2,1,70.0,26.0,411.0,5,1270
4091,H3G336,3,1,70.0,17.5,969.0,5,1270
4092,H3G336,4,1,70.0,12.25,2216.0,5,1270
4093,H3G336,5,1,70.0,8.5,315.0,5,1270
4094,0S1H46,2,1,72.0,36.0,58.8,6,81
4095,0S1H46,3,1,72.0,26.0,786.5,6,81
4096,0S1H46,4,1,72.0,12.25,1221.0,6,81
4097,0S1H46,4,1,72.0,17.5,1790.0,6,81
4098,0S1H46,5,1,72.0,8.5,770.0,6,81
4099,0S1H46,6,1,72.0,8.5,70.0,6,81
4100,T87367,1,1,1235.0,42.0,87.0,7,1762
4101,T87367,2,1,1235.0,28.0,740.0,7,1762
4102,T87367,3,1,1235.0,22.0,1006.0,7,1762
4103,T87367,4,1,1235.0,16.5,1946.0,7,1762
4104,T87367,5,1,1235.0,12.25,702.0,7,1762
4105,T87367,5,1,1235.0,14.75,35.0,7,1762
4106,T87367,6,1,1235.0,8.5,299.0,7,1762
4107,Z355UR,1,1,355.0,36.0,70.0,6,1974
4108,Z355UR,2,1,355.0,26.0,958.0,6,1974
4109,Z355UR,3,1,355.0,17.5,10.0,6,1974
4110,Z355UR,4,1,355.0,14.75,2689.0,6,1974
4111,Z355UR,5,1,355.0,10.625,591.0,6,1974
4112,Z355UR,6,1,355.0,8.5,658.0,6,1974
4113,I524S7,1,1,920.0,26.0,387.0,4,1310
4114,I524S7,2,1,920.0,17.5,795.0,4,1310
4115,I524S7,3,1,920.0,12.25,839.0,4,1310
